Date,Open,High,Low,Close,Adj Close,Volume
2020-02-05,85.0,85.0,83.27999877929688,83.27999877929688,69.89881896972656,3166202
2020-02-06,83.93000030517578,84.3499984741211,83.5,84.2300033569336,70.69617462158203,3581220
2020-02-07,84.62000274658203,84.80000305175781,83.94999694824219,84.80000305175781,71.17460632324219,3368097
2020-02-10,84.73999786376953,84.73999786376953,84.08000183105469,84.31999969482422,70.77171325683594,1818742
2020-02-11,84.80000305175781,85.0,84.5199966430664,84.72000122070312,71.10743713378906,1913033
2020-02-12,86.19999694824219,88.55999755859375,86.19999694824219,88.18000030517578,74.0114974975586,7132862
2020-02-13,88.48999786376953,88.7300033569336,87.87000274658203,88.7300033569336,74.4731216430664,4143011
2020-02-14,89.4000015258789,91.05000305175781,89.30000305175781,90.98999786376953,76.37000274658203,7942600
2020-02-17,90.79000091552734,90.87999725341797,89.25,89.45999908447266,75.08583068847656,2619663
2020-02-18,89.80999755859375,90.26000213623047,89.58000183105469,90.26000213623047,75.7573013305664,3817424
2020-02-19,88.01000213623047,88.1500015258789,87.5,87.83000183105469,75.3882064819336,8050978
2020-02-20,87.83000183105469,88.0999984741211,87.41000366210938,87.8499984741211,75.4053726196289,2902590
2020-02-21,87.8499984741211,88.80000305175781,87.52999877929688,88.80000305175781,76.2208023071289,2506023
2020-02-24,87.61000061035156,87.98999786376953,87.4000015258789,87.98999786376953,75.52554321289062,2432907
2020-02-25,86.30000305175781,87.27999877929688,85.8499984741211,86.80000305175781,74.50411987304688,3475833
2020-02-26,85.33000183105469,86.05000305175781,85.06999969482422,85.3499984741211,73.25951385498047,3362264
2020-02-27,85.12000274658203,85.63999938964844,83.7300033569336,84.43000030517578,72.46984100341797,4435151
2020-02-28,82.25,82.58999633789062,81.2699966430664,81.77999877929688,70.19522857666016,7654504
2020-03-02,80.05000305175781,80.7699966430664,78.75,80.47000122070312,69.07081604003906,4714534
2020-03-03,81.5,81.94999694824219,79.08999633789062,79.11000061035156,67.90345764160156,4537570
2020-03-04,78.16999816894531,78.4000015258789,76.5,77.11000061035156,66.18677520751953,4610814
2020-03-05,78.1500015258789,78.30000305175781,76.38999938964844,76.75,65.87777709960938,5804404
2020-03-06,75.33000183105469,75.5,73.93000030517578,73.93000030517578,63.457244873046875,4995332
2020-03-09,71.0,71.95999908447266,69.1500015258789,69.1500015258789,59.3543701171875,7669261
2020-03-10,67.52999877929688,73.37000274658203,65.75,73.37000274658203,62.976585388183594,8874773
2020-03-11,73.06999969482422,73.5,68.5,68.5,58.79644775390625,8171997
2020-03-12,67.9000015258789,68.73999786376953,63.11000061035156,63.11000061035156,54.169979095458984,10247518
2020-03-13,60.470001220703125,66.36000061035156,57.15999984741211,66.36000061035156,56.959590911865234,17021972
2020-03-16,61.439998626708984,65.37999725341797,59.720001220703125,59.720001220703125,51.26020431518555,10752353
2020-03-17,59.720001220703125,67.9000015258789,59.70000076293945,67.63999938964844,58.05828094482422,11345264
2020-03-18,65.95999908447266,66.9000015258789,61.959999084472656,63.95000076293945,54.890987396240234,10404325
2020-03-19,66.19000244140625,68.5,60.45000076293945,60.95000076293945,52.31596374511719,10958660
2020-03-20,64.41000366210938,64.41000366210938,59.90999984741211,59.90999984741211,51.42328643798828,10756489
2020-03-23,57.709999084472656,57.79999923706055,53.439998626708984,54.2599983215332,46.57365417480469,10019723
2020-03-24,56.0099983215332,58.08000183105469,55.0,57.0,48.92551040649414,6944322
2020-03-25,62.0,62.400001525878906,57.880001068115234,62.400001525878906,53.5605583190918,7698259
2020-03-26,62.900001525878906,63.209999084472656,60.060001373291016,61.79999923706055,53.045555114746094,5841282
2020-03-27,63.279998779296875,63.790000915527344,57.65999984741211,57.65999984741211,49.49201965332031,12591507
2020-03-30,57.849998474121094,63.95000076293945,57.849998474121094,63.95000076293945,54.890987396240234,5825869
2020-03-31,64.5999984741211,68.18000030517578,61.0,61.81999969482422,53.06271743774414,9250686
2020-04-01,64.0,64.0,61.56999969482422,63.66999816894531,54.65065383911133,6392579
2020-04-02,61.25,62.290000915527344,59.68000030517578,61.2400016784668,52.56488037109375,8116112
2020-04-03,62.099998474121094,62.5,59.66999816894531,60.11000061035156,51.59495544433594,5466414
2020-04-06,61.09000015258789,62.9900016784668,60.5,62.470001220703125,53.620643615722656,4475626
2020-04-07,63.599998474121094,64.79000091552734,61.0,61.869998931884766,53.10564422607422,6689173
2020-04-08,60.0,61.25,59.310001373291016,59.810001373291016,51.33745193481445,7488425
2020-04-09,61.56999969482422,61.7599983215332,59.84000015258789,61.7599983215332,53.01122283935547,4265838
2020-04-14,61.7599983215332,62.75,60.79999923706055,62.75,53.86098098754883,4179847
2020-04-15,62.5,63.25,61.5,62.06999969482422,53.277313232421875,4472733
2020-04-16,60.470001220703125,61.2599983215332,60.13999938964844,61.2599983215332,52.58204650878906,5129177
2020-04-17,62.150001525878906,62.290000915527344,61.04999923706055,61.060001373291016,52.41038131713867,3484591
2020-04-20,60.9900016784668,61.59000015258789,59.880001068115234,59.880001068115234,51.39754104614258,3866241
2020-04-21,60.13999938964844,60.45000076293945,58.630001068115234,58.630001068115234,50.32461166381836,4261494
2020-04-22,58.380001068115234,59.95000076293945,57.58000183105469,59.25,50.85678482055664,4437856
2020-04-23,60.0,60.2400016784668,58.369998931884766,58.83000183105469,50.496280670166016,4443380
2020-04-24,58.54999923706055,59.54999923706055,58.4900016784668,58.880001068115234,50.53919219970703,4408844
2020-04-27,58.25,58.880001068115234,57.0,58.880001068115234,50.53919219970703,4215834
2020-04-28,59.099998474121094,60.130001068115234,58.0,58.61000061035156,50.30744552612305,4608913
2020-04-29,59.349998474121094,61.06999969482422,59.349998474121094,61.06999969482422,52.41896057128906,3903547
2020-04-30,61.880001068115234,62.93000030517578,61.2599983215332,62.689998626708984,53.809478759765625,5477696
2020-05-01,61.5099983215332,61.540000915527344,58.84000015258789,58.84000015258789,50.50486373901367,5231281
2020-05-04,58.630001068115234,60.11000061035156,58.0099983215332,59.880001068115234,51.39754104614258,3294801
2020-05-05,60.599998474121094,61.189998626708984,60.150001525878906,60.849998474121094,52.23012924194336,3811757
2020-05-06,60.5,60.70000076293945,59.880001068115234,60.349998474121094,51.80095672607422,2251545
2020-05-07,59.93000030517578,60.189998626708984,59.13999938964844,59.2599983215332,50.865360260009766,3227213
2020-05-08,60.25,60.29999923706055,59.470001220703125,59.599998474121094,51.157203674316406,3732173
2020-05-11,60.0,60.77000045776367,59.79999923706055,60.13999938964844,51.620704650878906,3138014
2020-05-12,60.189998626708984,60.5,59.25,59.709999084472656,51.25162124633789,3095215
2020-05-13,59.20000076293945,60.849998474121094,58.790000915527344,60.849998474121094,52.23012924194336,4472151
2020-05-14,59.400001525878906,59.59000015258789,58.81999969482422,58.900001525878906,50.556365966796875,4440061
2020-05-15,59.5,59.7599983215332,58.90999984741211,59.599998474121094,51.157203674316406,2541031
2020-05-18,59.88999938964844,59.939998626708984,58.880001068115234,58.900001525878906,50.556365966796875,2783661
2020-05-19,60.099998474121094,60.400001525878906,59.400001525878906,59.650001525878906,51.20011901855469,3796234
2020-05-20,59.099998474121094,60.099998474121094,59.02000045776367,60.06999969482422,51.56062316894531,2628015
2020-05-21,60.34000015258789,60.400001525878906,59.04999923706055,59.04999923706055,50.685115814208984,3701924
2020-05-22,59.150001525878906,59.459999084472656,58.70000076293945,58.70000076293945,50.38469696044922,3533352
2020-05-25,59.34000015258789,59.369998931884766,58.650001525878906,58.9900016784668,50.63362121582031,3314489
2020-05-26,59.400001525878906,61.310001373291016,59.11000061035156,61.310001373291016,52.624969482421875,6741584
2020-05-27,61.810001373291016,65.87999725341797,61.7400016784668,64.30000305175781,55.19141387939453,10042101
2020-05-28,66.01000213623047,67.02999877929688,65.08999633789062,65.7300033569336,56.418846130371094,5684569
2020-05-29,65.37000274658203,65.6500015258789,63.75,63.75,54.71932601928711,8073379
2020-06-01,63.04999923706055,64.2300033569336,62.310001373291016,63.900001525878906,54.84807586669922,3070283
2020-06-02,64.0,64.44000244140625,63.56999969482422,64.02999877929688,54.959651947021484,2100991
2020-06-03,64.61000061035156,66.29000091552734,64.45999908447266,66.11000061035156,56.74501037597656,3553552
2020-06-04,67.9000015258789,68.6500015258789,66.91000366210938,67.66000366210938,58.07544708251953,6606740
2020-06-05,68.16999816894531,68.9800033569336,67.91000366210938,68.7300033569336,58.99386978149414,4428390
2020-06-09,71.0,72.41999816894531,70.66999816894531,72.19999694824219,61.972312927246094,5346437
2020-06-10,71.37999725341797,72.41999816894531,70.5999984741211,71.5999984741211,61.457305908203125,3872247
2020-06-11,69.87000274658203,70.5,68.30999755859375,68.44000244140625,58.74495315551758,5573908
2020-06-12,66.5,67.63999938964844,65.37999725341797,67.31999969482422,57.783607482910156,6002755
2020-06-15,67.22000122070312,68.0,66.30000305175781,66.30000305175781,56.90810012817383,4090602
2020-06-16,68.76000213623047,69.56999969482422,68.1500015258789,69.08999633789062,59.30287170410156,5425361
2020-06-17,69.69999694824219,69.77999877929688,68.55999755859375,69.58999633789062,59.73203659057617,3893680
2020-06-18,69.1500015258789,69.44000244140625,68.12999725341797,69.01000213623047,59.23420715332031,6359929
2020-06-19,69.6500015258789,69.87000274658203,68.36000061035156,68.68000030517578,58.95094299316406,5999403
2020-06-22,68.1500015258789,69.86000061035156,67.9000015258789,69.44000244140625,59.60328674316406,2314821
2020-06-23,69.66000366210938,69.66000366210938,68.29000091552734,69.02999877929688,59.25136184692383,2516618
2020-06-24,69.23999786376953,69.5999984741211,68.62999725341797,69.23999786376953,59.4316291809082,2798594
2020-06-25,67.95999908447266,68.61499786376953,67.56999969482422,67.6500015258789,58.06686019897461,3797086
2020-06-26,68.66999816894531,69.41000366210938,68.31999969482422,69.2699966430664,59.457374572753906,5935454
2020-06-29,67.80000305175781,68.58000183105469,67.37000274658203,68.58000183105469,58.865116119384766,2706964
2020-06-30,69.55000305175781,70.1500015258789,69.01000213623047,69.41999816894531,59.58612060546875,4503164
2020-07-01,69.44999694824219,69.87999725341797,68.87000274658203,69.87999725341797,59.980960845947266,2669469
2020-07-02,69.80000305175781,71.16000366210938,69.5199966430664,71.0999984741211,61.02814483642578,4184511
2020-07-03,71.43000030517578,71.93000030517578,70.7699966430664,71.56999969482422,61.43155288696289,2633309
2020-07-06,71.4000015258789,72.30000305175781,70.97000122070312,71.41999816894531,61.30280303955078,2432574
2020-07-07,71.9000015258789,72.38999938964844,71.16000366210938,71.23999786376953,61.14830017089844,3742188
2020-07-08,70.97000122070312,71.47000122070312,70.25,70.55999755859375,60.56463623046875,3698529
2020-07-09,71.0199966430664,71.12999725341797,70.41999816894531,70.41999816894531,60.44446563720703,2582172
2020-07-10,70.61000061035156,71.1500015258789,70.20999908447266,70.62999725341797,60.62471008300781,2954790
2020-07-13,71.80000305175781,72.62999725341797,71.5,72.12000274658203,61.903648376464844,3169882
2020-07-14,72.0,72.25,71.44000244140625,71.7300033569336,61.56890106201172,2788782
2020-07-15,72.0,72.80000305175781,71.4000015258789,72.7300033569336,62.427242279052734,3427002
2020-07-16,73.06999969482422,73.44999694824219,72.08999633789062,72.63999938964844,62.34998321533203,3339604
2020-07-17,72.77999877929688,73.0199966430664,72.20999908447266,72.5999984741211,62.31564712524414,3329439
2020-07-20,72.20999908447266,72.3499984741211,71.55000305175781,71.98999786376953,61.79206848144531,1506664
2020-07-21,72.77999877929688,74.43000030517578,72.33999633789062,74.43000030517578,63.88642120361328,3172653
2020-07-22,74.30000305175781,74.72000122070312,73.56999969482422,74.12999725341797,63.6289176940918,2723772
2020-07-23,73.76000213623047,73.95999908447266,73.18000030517578,73.73999786376953,63.294151306152344,2494631
2020-07-24,73.19999694824219,73.63999938964844,72.75,72.86000061035156,62.538814544677734,2473039
2020-07-27,72.8499984741211,73.27999877929688,72.2699966430664,72.48999786376953,62.221221923828125,1905993
2020-07-28,72.81999969482422,73.05000305175781,72.12999725341797,72.20999908447266,61.980899810791016,1907858
2020-07-29,72.80000305175781,73.91000366210938,72.54000091552734,73.01000213623047,62.66757583618164,4074211
2020-07-30,73.30000305175781,73.87000274658203,73.02999877929688,73.22000122070312,62.847816467285156,2916496
2020-07-31,72.5999984741211,72.66999816894531,71.02999877929688,71.19999694824219,61.11396789550781,4787087
2020-08-03,70.41000366210938,70.51000213623047,69.12999725341797,69.93000030517578,60.02387619018555,3299430
2020-08-04,71.30000305175781,72.25,71.16999816894531,71.5,61.371482849121094,4177168
2020-08-05,70.30999755859375,71.7699966430664,69.66999816894531,71.69999694824219,61.54314422607422,2914726
2020-08-06,72.0,72.23999786376953,71.1500015258789,71.70999908447266,61.55173110961914,2237150
2020-08-07,71.20999908447266,71.6500015258789,71.0199966430664,71.5199966430664,61.388633728027344,2499015
2020-08-10,72.0999984741211,74.12000274658203,72.05999755859375,73.9800033569336,63.50016784667969,3363578
2020-08-11,74.0,76.02999877929688,73.91000366210938,74.69999694824219,64.11817169189453,4249396
2020-08-12,75.97000122070312,76.75,73.94999694824219,74.33999633789062,63.80916976928711,4403812
2020-08-13,74.98999786376953,75.16999816894531,72.12999725341797,72.43000030517578,62.16973114013672,5960634
2020-08-14,72.43000030517578,72.87000274658203,71.2699966430664,71.76000213623047,61.59464645385742,4061418
2020-08-17,71.0999984741211,71.44999694824219,70.6500015258789,70.76000213623047,60.73630142211914,3329741
2020-08-18,70.80000305175781,71.23999786376953,70.02999877929688,70.4800033569336,60.4959716796875,4601033
2020-08-19,69.51000213623047,71.05999755859375,69.51000213623047,71.04000091552734,61.836456298828125,3711730
2020-08-20,69.8499984741211,70.66999816894531,69.8499984741211,70.26000213623047,61.157501220703125,4527699
2020-08-21,70.5,71.1500015258789,69.62999725341797,69.62999725341797,60.60912322998047,4129176
2020-08-24,69.58000183105469,69.62999725341797,68.8499984741211,68.94999694824219,60.01721954345703,2682292
2020-08-25,70.0,70.77999877929688,69.5999984741211,70.44999694824219,61.32288360595703,3548162
2020-08-26,69.81999969482422,69.87000274658203,68.80000305175781,69.6500015258789,60.62653732299805,2667332
2020-08-27,69.6500015258789,69.83000183105469,68.9000015258789,69.06999969482422,60.12166976928711,3089720
2020-08-28,69.31999969482422,69.68000030517578,68.81999969482422,69.08999633789062,60.13908004760742,3290137
2020-08-31,68.8499984741211,69.16000366210938,68.27999877929688,68.27999877929688,59.43400955200195,2630027
2020-09-01,67.51000213623047,67.72000122070312,66.41999816894531,66.79000091552734,58.137062072753906,4125905
2020-09-02,66.95999908447266,67.91999816894531,66.9000015258789,67.61000061035156,58.85082244873047,2427562
2020-09-03,68.25,68.5999984741211,68.0199966430664,68.18000030517578,59.346981048583984,2379411
2020-09-04,67.12999725341797,67.44000244140625,66.66999816894531,66.7300033569336,58.084835052490234,2884072
2020-09-07,66.37000274658203,67.9000015258789,66.06999969482422,67.37000274658203,58.64192199707031,2350246
2020-09-08,67.87000274658203,68.48999786376953,67.56999969482422,68.48999786376953,59.61681365966797,2062956
2020-09-09,66.5999984741211,66.9800033569336,66.33000183105469,66.79000091552734,58.137062072753906,3026643
2020-09-10,67.87999725341797,67.87999725341797,66.29000091552734,66.72000122070312,58.07612609863281,2969184
2020-09-11,66.0,66.26000213623047,65.80000305175781,65.80000305175781,57.27532196044922,2996930
2020-09-14,66.19000244140625,66.58999633789062,65.80000305175781,66.16999816894531,57.59737777709961,1944822
2020-09-15,66.0,66.16000366210938,65.0,65.02999877929688,56.605072021484375,3757071
2020-09-16,65.5999984741211,65.83000183105469,65.01000213623047,65.69999694824219,57.18826675415039,3905800
2020-09-17,65.37000274658203,65.7699966430664,65.0,65.0,56.57896041870117,3934061
2020-09-18,65.11000061035156,65.25,64.37000274658203,64.37000274658203,56.030582427978516,6395277
2020-09-21,64.30000305175781,64.3499984741211,63.310001373291016,63.5,55.27328872680664,4649205
2020-09-22,63.0,63.279998779296875,62.63999938964844,63.06999969482422,54.89900207519531,3671667
2020-09-23,63.4900016784668,64.47000122070312,63.349998474121094,64.2699966430664,55.94353103637695,3572552
2020-09-24,63.47999954223633,64.43000030517578,63.0,64.19999694824219,55.88260269165039,2762068
2020-09-25,65.48999786376953,66.77999877929688,65.25,66.12999725341797,57.562557220458984,4021873
2020-09-28,66.5,66.63999938964844,65.04000091552734,65.48999786376953,57.00547790527344,2440377
2020-09-29,65.88999938964844,66.04000091552734,64.9000015258789,65.0199966430664,56.59635925292969,1979376
2020-09-30,64.05999755859375,64.52999877929688,63.59000015258789,63.61000061035156,55.369041442871094,4612677
2020-10-01,63.90999984741211,64.54000091552734,63.779998779296875,64.04000091552734,55.74333572387695,2109305
2020-10-02,63.91999816894531,64.25,63.560001373291016,63.720001220703125,55.46479415893555,2525561
2020-10-05,64.70999908447266,65.98999786376953,64.56999969482422,65.98999786376953,57.440696716308594,1961004
2020-10-06,66.29000091552734,66.43000030517578,65.37000274658203,66.1500015258789,57.57997512817383,2227080
2020-10-07,66.16999816894531,67.61000061035156,66.16000366210938,67.56999969482422,58.81600570678711,3011826
2020-10-08,68.25,68.37999725341797,67.61000061035156,68.11000061035156,59.28604507446289,3174818
2020-10-09,68.5,68.55000305175781,67.70999908447266,67.70999908447266,58.9378662109375,2430743
2020-10-12,67.69000244140625,68.62000274658203,67.47000122070312,68.61000061035156,59.72126007080078,2140654
2020-10-13,69.56999969482422,70.66000366210938,69.13999938964844,69.37999725341797,60.39150619506836,3234295
2020-10-14,68.91000366210938,69.33000183105469,68.56999969482422,68.66999816894531,59.773494720458984,2158016
2020-10-15,68.62000274658203,69.72000122070312,68.33000183105469,69.27999877929688,60.30446243286133,2461648
2020-10-16,69.0,69.6500015258789,68.93000030517578,69.23999786376953,60.2696418762207,2994507
2020-10-19,69.8499984741211,70.25,69.5199966430664,70.01000213623047,60.93989181518555,1711635
2020-10-20,70.01000213623047,70.44999694824219,69.0199966430664,69.13999938964844,60.1826057434082,3276870
2020-10-21,69.20999908447266,69.81999969482422,69.08000183105469,69.66999816894531,60.64393615722656,3012271
2020-10-22,69.01000213623047,69.45999908447266,68.66000366210938,69.33000183105469,60.347991943359375,2607989
2020-10-23,69.62000274658203,69.91000366210938,68.95999908447266,69.9000015258789,60.844139099121094,2327154
2020-10-26,69.94999694824219,70.0999984741211,69.5,69.70999908447266,60.678768157958984,1509835
2020-10-27,69.0999984741211,69.37999725341797,68.30999755859375,68.75,59.84313201904297,2139783
2020-10-28,68.0199966430664,68.79000091552734,67.66000366210938,68.44999694824219,59.582000732421875,2260344
2020-10-29,68.1500015258789,68.66999816894531,67.75,68.13999938964844,59.312164306640625,2736317
2020-10-30,68.1500015258789,69.62999725341797,68.04000091552734,69.0199966430664,60.07814407348633,3779713
2020-11-02,69.68000030517578,69.69999694824219,66.04000091552734,68.87000274658203,59.94758605957031,3410760
2020-11-03,69.06999969482422,70.44999694824219,68.9800033569336,69.81999969482422,60.774505615234375,4195170
2020-11-04,69.5,69.72000122070312,67.87000274658203,68.41000366210938,59.547183990478516,2725022
2020-11-05,68.38999938964844,69.66999816894531,68.30999755859375,69.66999816894531,60.64393615722656,3856662
2020-11-06,70.0,70.25,69.26000213623047,69.79000091552734,60.74839782714844,2084788
2020-11-09,69.87000274658203,70.58000183105469,69.80000305175781,70.30999755859375,61.201026916503906,2365509
2020-11-10,72.0,73.13999938964844,71.31999969482422,72.4000015258789,63.0202522277832,6300671
2020-11-11,72.94999694824219,74.44000244140625,72.66000366210938,74.4000015258789,64.76114654541016,5151533
2020-11-12,74.4000015258789,74.5999984741211,72.87000274658203,73.06999969482422,63.603450775146484,3365097
2020-11-13,72.80000305175781,73.41999816894531,72.52999877929688,73.13999938964844,63.664398193359375,2805108
2020-11-16,74.0,74.55999755859375,73.79000091552734,74.48999786376953,64.83949279785156,350619
2020-11-17,74.6500015258789,75.45999908447266,74.5999984741211,75.38999938964844,65.62288665771484,4312323
2020-11-18,75.45999908447266,77.55000305175781,75.44000244140625,77.55000305175781,67.5030517578125,3979413
2020-11-19,78.0,78.87000274658203,77.18000030517578,78.87000274658203,68.65203857421875,4383570
2020-11-20,78.77999877929688,80.0,78.0999984741211,80.0,69.63565063476562,6969228
2020-11-23,79.79000091552734,80.05000305175781,79.2699966430664,79.5999984741211,69.28746032714844,1945889
2020-11-24,80.01000213623047,81.52999877929688,79.94999694824219,81.16000366210938,70.6453628540039,2684006
2020-11-25,82.4000015258789,83.3499984741211,82.03500366210938,82.37000274658203,71.6986083984375,3687505
2020-11-26,81.9000015258789,81.98999786376953,81.08999633789062,81.08999633789062,70.58442687988281,2020361
2020-11-27,81.0,81.69000244140625,80.5199966430664,80.70999908447266,70.25365447998047,2403041
2020-11-30,80.6500015258789,81.25,79.06999969482422,79.06999969482422,68.82613372802734,4762676
2020-12-01,79.01000213623047,80.62999725341797,78.79000091552734,80.25,69.85325622558594,2463844
2020-12-02,80.33000183105469,80.38999938964844,79.3499984741211,80.0999984741211,69.72268676757812,3014706
2020-12-03,80.0,80.0999984741211,79.4800033569336,79.55999755859375,69.25263977050781,1879664
2020-12-04,79.80000305175781,80.62000274658203,79.66999816894531,80.18000030517578,69.7923355102539,2250549
2020-12-07,80.5,80.79499816894531,80.05000305175781,80.73999786376953,70.27976989746094,2093503
2020-12-08,80.37999725341797,81.80999755859375,80.0,81.80999755859375,71.21115112304688,3903389
2020-12-09,82.0,83.5999984741211,81.83999633789062,83.18000030517578,72.40365600585938,4244217
2020-12-10,83.55000305175781,84.2699966430664,82.88999938964844,83.08999633789062,72.3253173828125,5242972
2020-12-11,82.9000015258789,83.05000305175781,82.16999816894531,82.38999938964844,71.71601104736328,2534051
2020-12-14,82.5,84.54000091552734,82.5,83.91999816894531,73.04778289794922,2641931
2020-12-15,84.30000305175781,84.45999908447266,82.80999755859375,83.06999969482422,72.30789947509766,2858544
2020-12-16,83.12999725341797,84.68000030517578,83.12999725341797,83.8499984741211,72.98686218261719,2037896
2020-12-17,84.58999633789062,84.83999633789062,84.0999984741211,84.72000122070312,73.74414825439453,4344206
2020-12-18,84.4000015258789,84.44999694824219,83.16000366210938,83.16000366210938,72.3862533569336,8380263
2020-12-21,83.12000274658203,83.51000213623047,82.33999633789062,83.0,72.24698638916016,1607940
2020-12-22,82.75,83.63999938964844,82.18000030517578,82.41999816894531,71.74211120605469,1995338
2020-12-23,82.79000091552734,83.36000061035156,82.5999984741211,83.18000030517578,72.40365600585938,1402217
2020-12-24,83.97000122070312,84.5,83.1500015258789,83.1500015258789,72.37754821777344,883611
2020-12-29,83.80000305175781,84.41999816894531,83.80000305175781,84.01000213623047,73.12612915039062,1165218
2020-12-30,83.55000305175781,83.80000305175781,83.08999633789062,83.58999633789062,72.76053619384766,1340818
2020-12-31,83.4000015258789,83.83000183105469,82.11000061035156,82.11000061035156,71.47228240966797,1120867
2021-01-04,82.2300033569336,83.91999816894531,82.16999816894531,83.75,72.89981079101562,1414844
2021-01-05,83.0,83.26000213623047,82.48500061035156,83.2300033569336,72.44718170166016,1809541
2021-01-06,82.69000244140625,83.3499984741211,82.27999877929688,82.9000015258789,72.15992736816406,2252786
2021-01-07,84.37999725341797,85.18000030517578,83.69999694824219,84.58000183105469,73.6222915649414,3011086
2021-01-08,84.98999786376953,85.62999725341797,84.79499816894531,85.62999725341797,74.53624725341797,2446079
2021-01-11,85.4000015258789,85.62999725341797,84.94000244140625,85.16000366210938,74.12715148925781,1840016
2021-01-12,85.48999786376953,86.26000213623047,85.27999877929688,85.87999725341797,74.75386810302734,1940939
2021-01-13,85.4000015258789,86.0999984741211,85.11000061035156,85.97000122070312,74.83219146728516,1887641
2021-01-14,85.5,86.4000015258789,85.4000015258789,86.33000183105469,75.14556121826172,2524347
2021-01-15,86.0999984741211,86.47000122070312,85.25,85.37999725341797,74.31863403320312,2866714
2021-01-18,85.0999984741211,85.34500122070312,84.16000366210938,84.66999816894531,73.70062255859375,1469159
2021-01-19,85.0,85.61000061035156,84.91000366210938,85.11000061035156,74.0836181640625,2049672
2021-01-20,85.11000061035156,85.19000244140625,84.25,84.37000274658203,73.43949127197266,1663224
2021-01-21,85.02999877929688,85.4800033569336,84.51000213623047,85.31999969482422,74.26641082763672,2358103
2021-01-22,85.0,85.31999969482422,84.80999755859375,85.08999633789062,74.06620025634766,4575426
2021-01-25,85.11000061035156,85.73999786376953,84.80000305175781,85.2699966430664,74.22288513183594,1361881
2021-01-27,86.05999755859375,86.91999816894531,85.86000061035156,86.5999984741211,75.38058471679688,2843239
2021-01-28,85.30999755859375,85.45999908447266,83.9000015258789,85.13999938964844,74.1097412109375,3455937
2021-01-29,85.98999786376953,86.08999633789062,83.37999725341797,83.51000213623047,72.69091033935547,4486404
2021-02-01,83.0,84.68000030517578,82.0199966430664,84.68000030517578,73.7093276977539,2604306
2021-02-02,85.62000274658203,86.97000122070312,85.3499984741211,86.58999633789062,75.37187194824219,2678902
2021-02-03,87.20999908447266,88.4800033569336,87.12000274658203,87.58999633789062,76.24232482910156,2455634
2021-02-04,87.87000274658203,88.12999725341797,86.76000213623047,87.05999755859375,75.78099060058594,2315913
2021-02-05,88.19999694824219,88.88999938964844,87.8499984741211,88.63999938964844,77.15628814697266,2242933
2021-02-08,88.80000305175781,89.19999694824219,88.5999984741211,88.62000274658203,77.13888549804688,1820303
2021-02-09,88.37999725341797,88.70999908447266,87.04000091552734,87.41999816894531,76.09435272216797,1882826
2021-02-10,88.0,88.47000122070312,85.7699966430664,86.12000274658203,74.96278381347656,3228687
2021-02-11,85.94000244140625,87.19000244140625,85.25,87.05000305175781,75.77228546142578,2322335
